Title,Artists,Song URL
Real Friends,Camila Cabello,https://open.spotify.com/track/3iq9nhbI8fcnNamxMft1uv
Moon River,Frank Ocean,https://open.spotify.com/track/41cpvQ2GyGb2BRdIRSsTqK
Redemption Interlude,Zacari,https://open.spotify.com/track/4FpfU1O7WCLBnmwu5XAFk4
Tightrope,Michelle Williams,https://open.spotify.com/track/0GVuLQtPXFaL18ijEOqoAa
Praying,Kesha,https://open.spotify.com/track/0jdny0dhgjUwoIp5GkqEaA
The Good Side,Troye Sivan,https://open.spotify.com/track/5zZw8cn8WKoplKaeMPSvwi
Consequences,Camila Cabello,https://open.spotify.com/track/7sTtHHrD0zDpmzQzH3zegz
Linger,The Cranberries,https://open.spotify.com/track/1aLNpg2kKvUncflV8xE5AA
Walk On Water (feat. Beyoncé),Eminem,https://open.spotify.com/track/5PIBgH1cUFwu5IiUk9tnN9
A Million Dreams (Reprise),"Austyn Johnson, Cameron Seely, Hugh Jackman",https://open.spotify.com/track/66y7x28jXOPrcmu3D5Zjh6
If You Leave Me Now (feat. Boyz II Men),Charlie Puth,https://open.spotify.com/track/2iLGgm4O5Hia8aSfSzXS3H
Christmas Time,The Platters,https://open.spotify.com/track/2345kZ5rt8eHjO8CFpx3Yi
God Rest Ye Merry Gentlemen - Single Version,Bing Crosby,https://open.spotify.com/track/1uPEDUtTJZOkj7CjGDtZGv
Hark! The Herald Angels Sing/It Came Upon A Midnight Clear - Remastered,Bing Crosby,https://open.spotify.com/track/59g1IKRYrCBsYLdd0WhKus
"Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",Perry Como,https://open.spotify.com/track/5D30yNI3b0HAuaBWAGOImI
O Christmas Tree,Tony Bennett,https://open.spotify.com/track/2VsCE6ui7N4IRzGIGT7Di8
O Little Town of Bethlehem,Elvis Presley,https://open.spotify.com/track/6Ai7PiAjnb4eIiC05By0i4
O Tannenbaum,Nat King Cole,https://open.spotify.com/track/2nWeF8M4XwOdIEUK8q1kTj
"River - Recorded At RAK Studios, London",Sam Smith,https://open.spotify.com/track/29UQV9kjexf0TJAR0UElID
The Christmas Waltz,Peggy Lee,https://open.spotify.com/track/4DV9KToOaC0khx2MqOZstE
Twelve Days Of Christmas - Single Version,"Bing Crosby, The Andrews Sisters",https://open.spotify.com/track/4Zo33RKIwOIiVsZZtXsKU4
Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran,https://open.spotify.com/track/3zl7j5ua8mF4JDYuxrfo01
Revival (Interlude),Eminem,https://open.spotify.com/track/3PAwprj5tcrX8vV9BbBL9X
Jingle Bell Rock,Anita Kerr Singers,https://open.spotify.com/track/4IdXngKo4g5exqZ0fQTecu
Pray,Sam Smith,https://open.spotify.com/track/7DsX5K72fewVGb47qj7Tbg
Burning,Sam Smith,https://open.spotify.com/track/2mb6YdoavL6db22p7XKJQZ
Say It First,Sam Smith,https://open.spotify.com/track/4K1vOdIFqskQv3zoI0FdAk
HIM,Sam Smith,https://open.spotify.com/track/3AFPGvRzeKeNJbIbLwcz4G
Nothing Left For You,Sam Smith,https://open.spotify.com/track/4S2WtfT03YDIlXEwSX4Tjd
Palace,Sam Smith,https://open.spotify.com/track/3zesxb7sOGbeSwUrzLUP0f
Scars,Sam Smith,https://open.spotify.com/track/6t4rYZeShwJai1YSs0tWOQ
The Thrill Of It All,Sam Smith,https://open.spotify.com/track/6TwcRSQgztJFw8tQDrs35D
One Day At A Time,Sam Smith,https://open.spotify.com/track/6AUuRg513AfT50d52O60fS
Nightmare,"Offset, Metro Boomin",https://open.spotify.com/track/7LAhKXDNWwq3CmnFP3UIOP
Too Good At Goodbyes - Edit,Sam Smith,https://open.spotify.com/track/0mel2N9Ws9r4yLQn5QE21Y
This Town,Niall Horan,https://open.spotify.com/track/3UwT4FadEGWyMdaSwYcUBY
Whiskey (feat. A$AP Rocky),Maroon 5,https://open.spotify.com/track/4OEOEsOhlzDqQuewiuPJAc
Flicker,Niall Horan,https://open.spotify.com/track/5lsRkYiIerlfXMMrl4zkJG
Wildflowers,Tom Petty,https://open.spotify.com/track/2Pr1nZpt8A8WP7QYpyq6L3
Intro: Serendipity,BTS,https://open.spotify.com/track/7iV733e1KacKrFRaBNxVEf
Provider,Frank Ocean,https://open.spotify.com/track/6R6ihJhRbgu7JxJKIbW57w
One More Light,Linkin Park,https://open.spotify.com/track/3xXBsjrbG1xQIm1xv1cKOt
13 Beaches,Lana Del Rey,https://open.spotify.com/track/4mq14Qa6OehdiyZFtHcdCH
Love,Lana Del Rey,https://open.spotify.com/track/4xyNG8vZR3g8FnphVkbjRo
Beautiful People Beautiful Problems (feat. Stevie Nicks),Lana Del Rey,https://open.spotify.com/track/3O7p9Itz8PXUoAjD2vmuM6
Where This Flower Blooms (feat. Frank Ocean),"Tyler, The Creator",https://open.spotify.com/track/6KuXb26rHuRy3ZDse1VRmx
Sometimes...,"Tyler, The Creator",https://open.spotify.com/track/4KgTrzmfiWNcVneh2Dd1Ou
Dancing In The Dark,Imagine Dragons,https://open.spotify.com/track/5HvtbJxOYLSACcPuhf62wT
Liability,Lorde,https://open.spotify.com/track/6Kkt27YmFyIFrcX3QXFi2o
Sober II (Melodrama),Lorde,https://open.spotify.com/track/54ucfuN596MU25jQD3KjCL
Writer In The Dark,Lorde,https://open.spotify.com/track/193Dm5SqYy3hTSbuzxbwKc
Liability (Reprise),Lorde,https://open.spotify.com/track/6lFDB0BFDRV58qaQDX85jV
Sweet Creature,Harry Styles,https://open.spotify.com/track/5kRPPEWFJIMox5qIkQkiz5
Lust for Life (with The Weeknd),Lana Del Rey,https://open.spotify.com/track/5LYQSNHZxEA880URXFHg6h
In Check,Bryson Tiller,https://open.spotify.com/track/4nBhjVklA3Mtnyzshg4KmD
Meet Me in the Hallway,Harry Styles,https://open.spotify.com/track/4u9Y4Z9i9VaAbBK7rW1Rha
From the Dining Table,Harry Styles,https://open.spotify.com/track/1IF5UcqRO42D12vYwceOY6
Supermarket Flowers,Ed Sheeran,https://open.spotify.com/track/4VuS959DSpr82t3qBqCrWG
Amar Pelos Dois,Salvador Sobral,https://open.spotify.com/track/3UjSOJ00E1eLMcayBm827Q
Sunset Lover,Petit Biscuit,https://open.spotify.com/track/0hNduWmlWmEmuwEFcYvRu1
"i hate u, i love u (feat. olivia o'brien)",gnash,https://open.spotify.com/track/7vRriwrloYVaoAe3a9wJHe
Mr. Blue Sky,Electric Light Orchestra,https://open.spotify.com/track/2RlgNHKcydI9sayD2Df2xp
Million Reasons,Lady Gaga,https://open.spotify.com/track/50PWlIBU7PlGGwzgN8TiFJ
Busted and Blue,Gorillaz,https://open.spotify.com/track/04zxGiXcmNQ0m9oDXtwo18
Hearts Don't Break Around Here,Ed Sheeran,https://open.spotify.com/track/2dfHh7ECGxfNqZTQno09Vk
Way down We Go,KALEO,https://open.spotify.com/track/0y1QJc3SJVPKJ1OvFmFqe6
Down,Marian Hill,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB
4422,"Drake, Sampha",https://open.spotify.com/track/2fkeWbM6iqTw7oGHTYm2lw
Jorja Interlude,Drake,https://open.spotify.com/track/13e6f8t7RKXuxZ0JdaaJRG
Save Myself,Ed Sheeran,https://open.spotify.com/track/6TIU9Ehmi6dMzZK73Ym4yj
Since Way Back,"Drake, PARTYNEXTDOOR",https://open.spotify.com/track/5JUu0unA8VwhTZ9LkMWUVI
Low Life (feat. The Weeknd),Future,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX
Make Me (Cry),"Noah Cyrus, Labrinth",https://open.spotify.com/track/2BrzlUj1u1CtvaJDGIKpsP
Let It Go,James Bay,https://open.spotify.com/track/13HVjjWUZFaWilh2QUJKsP
"Helium - From ""Fifty Shades Darker (Origil Motion Picture Soundtrack)""",Sia,https://open.spotify.com/track/5fc6rQgAKiLutfUYWQ6QnJ
"I See Fire - From ""The Hobbit - The Desolation Of Smaug""",Ed Sheeran,https://open.spotify.com/track/3B7udSGy2PfgoCniMSb523
Tenerife Sea,Ed Sheeran,https://open.spotify.com/track/6vSwxzO2Qf4BinHSXRwZJe
The A Team,Ed Sheeran,https://open.spotify.com/track/1VdZ0vKfR5jneCmWIUAMxK
"City Of Stars - From ""La La Land"" Soundtrack","Ryan Gosling, Emma Stone",https://open.spotify.com/track/0LtVx5vsq9nfpGsWgjUin6
Losin Control,Russ,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d
"Audition (The Fools Who Dream) - From ""La La Land"" Soundtrack",Emma Stone,https://open.spotify.com/track/2lDWYLNnfYyXngjz4plpy2
"City Of Stars - From ""La La Land"" Soundtrack/Pier",Ryan Gosling,https://open.spotify.com/track/7jltqRIyxLXBDNZ1QlmnBp
"Mia & Sebastian's Theme - From ""La La Land"" Soundtrack",Justin Hurwitz,https://open.spotify.com/track/1R17cgUv6HeQFa78dzqb7s
Dancing On My Own,Calum Scott,https://open.spotify.com/track/02WacdrRpm4zlP8H7X6bnQ
Same Drugs,Chance the Rapper,https://open.spotify.com/track/6m9qPYXmhge2QhBLfFKnVF
Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,https://open.spotify.com/track/3eze1OsZ1rqeXkKStNfTmi
Skinny Love,Bon Iver,https://open.spotify.com/track/3ZMv9EzGoteNi5Qnx0KpEO
Stay - Album Version (Edited),"Rihanna, Mikky Ekko",https://open.spotify.com/track/4zzzZ1UNfr75ASG1lUE9L1
Light,"Big Sean, Jeremih",https://open.spotify.com/track/0URaKGzNTtzKRtsJN1RkA9
Intro,Big Sean,https://open.spotify.com/track/35k5ePiDMMdacA7jIF9RFY
Changing,John Mayer,https://open.spotify.com/track/6eIygPhGcBFKKcxlGTJlY0
You're Gon Live Forever in Me,John Mayer,https://open.spotify.com/track/51lPx6ZCSalL2kvSrDUyJc
A Violent Noise,The xx,https://open.spotify.com/track/661bbtA19xopO3lH0J4Qvr
I Dare You,The xx,https://open.spotify.com/track/044qU7kwVZaDwzWnRsmVVL
Lips,The xx,https://open.spotify.com/track/1onfcprzpSGh2LqrBh17AA
Performance,The xx,https://open.spotify.com/track/5UCsGZSezdlGA1bY3QMgXG
Replica,The xx,https://open.spotify.com/track/4O4xuKdvJvl7HpFlYGwudS
Brave For You,The xx,https://open.spotify.com/track/53e5O0USYgSCv4md0CXpMY
Test Me,The xx,https://open.spotify.com/track/3qLwtC9jEWugjkzyZlYgeg
Give Me Love,Ed Sheeran,https://open.spotify.com/track/0SuG9kyzGRpDqrCWtgD6Lq
Kiss Me,Ed Sheeran,https://open.spotify.com/track/0Tel1fmuCxEFV6wBLXsEdk
Rooting For You,London Grammar,https://open.spotify.com/track/7DWTHqTJdzRzWe1bTPYDAd
Change,J. Cole,https://open.spotify.com/track/3pjUyVbFmM96tYhSaKJwTt
